unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent
perrin_supp7526,COC(=O)c1cccc(N)c1,"InChI=1S/C8H9NO2/c1-11-8(10)6-3-2-4-7(9)5-6/h2-5H,9H2,1H3",pKaH1,3.61,25,C=0.002-0.04M,E3bg,Approximate,C19,,,3-Aminobenzoic acid methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin_supp7524,COC(=O)c1ccccc1N,"InChI=1S/C8H9NO2/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5H,9H2,1H3",pKaH1,2.36,25,Entropy titration technique,E3bg,Approximate,C19,,,2-Aminobenzoic-acid methyl ester,"['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin_supp7520,Cc1ccc(C(=O)O)c(N)c1,"InChI=1S/C8H9NO2/c1-5-2-3-6(8(10)11)7(9)4-5/h2-4H,9H2,1H3,(H,10,11)",pKaH1,2.35,25,"I=0.1, C=7x10-4M, ""mixed"" constants",O5,Uncertain,L11,,,"2-Aminobenzoic-acid, 4-methyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp7521,Cc1ccc(N)c(C(=O)O)c1,"InChI=1S/C8H9NO2/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4H,9H2,1H3,(H,10,11)",pKaH1,2.48,25,"I=0.1, C=4x10-4m, ""mixed"" constants",O5,Approximate,L11,,,"2-Aminobenzoic acid, 5-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin3008,CNc1cccc(C(=O)O)c1,"InChI=1S/C8H9NO2/c1-9-7-4-2-3-6(5-7)8(10)11/h2-5,9H,1H3,(H,10,11)",pKaH1,3.08,25,,Cat,Uncertain,C57,,,"3-Aminobenzoic acid, N-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3012,CNc1ccc(C(=O)O)cc1,"InChI=1S/C8H9NO2/c1-9-7-4-2-6(3-5-7)8(10)11/h2-5,9H,1H3,(H,10,11)",pKaH1,2.22,25,,Cat.,Uncertain,J13,,,"4-Aminobenzoic acid, N-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3004,CNc1ccccc1C(=O)O,"InChI=1S/C8H9NO2/c1-9-7-5-3-2-4-6(7)8(10)11/h2-5,9H,1H3,(H,10,11)",pKaH1,1.97,25,,Cat,Uncertain,C57,,,"2-Aminobenzoic acid, N-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3262,O=C(O)CNc1ccccc1,"InChI=1S/C8H9NO2/c10-8(11)6-9-7-4-2-1-3-5-7/h1-5,9H,6H2,(H,10,11)",pKaH1,1.83,25,C=4x10-4,O6,Approximate,S41,,,Phenylglycine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1']",3,,perrin,,AH,,
perrin816,NCc1ccc2c(c1)OCO2,"InChI=1S/C8H9NO2/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-3H,4-5,9H2",pKaH1,9.37,25,,E3bg,Approximate,R24,,,"benzylamine, 3,4-methylenedioxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp7516,COc1ccc(C(=O)O)c(N)c1,"InChI=1S/C8H9NO3/c1-12-5-2-3-6(8(10)11)7(9)4-5/h2-4H,9H2,1H3,(H,10,11)",pKaH1,2.06,25,"I=0.1, C=3x10-4M. ""mixed"" constants",O5,Approximate,L11,,,"2-Aminobenzoic acid, 4-methoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp7517,COc1ccc(N)c(C(=O)O)c1,"InChI=1S/C8H9NO3/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4H,9H2,1H3,(H,10,11)",pKaH1,2.37,25,"I=0.1, C=4x10-4M, ""mixed"" constants",O5,Approximate,L11,,,"2-Aminobenzoic acid, 5-methoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin456,CN(C)c1cccc(C#N)c1,"InChI=1S/C9H10N2/c1-11(2)9-5-3-4-8(6-9)7-10/h3-6H,1-2H3",pKaH1,2.969,25,"(m) I=0.001 to 0.10
Method includes activity corrections",O5,Reliable,F14,,,"aniline, 3-cyano-N,N-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin457,CN(C)c1ccc(C#N)cc1,"InChI=1S/C9H10N2/c1-11(2)9-5-3-8(7-10)4-6-9/h3-6H,1-2H3",pKaH1,1.777,25,"(m) I=0.01 to 0.02 
Method includes activity corrections",O5,Reliable,F14,,,"aniline, 4-cyano-N,N-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp5749,O=C1CCN(c2ccccc2)N1,"InChI=1S/C9H10N2O/c12-9-6-7-11(10-9)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,12)",pKaH1,-0.4,25,"C=10-4M, aq. HCl solutions, 1% CH3OH",O6,Uncertain,Z1a,,,"pyrazole, tetrahydro-3-oxo-1-phenyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,1% CH3OH and HCl
perrin_supp5750,O=C1CC(c2ccccc2)NN1,"InChI=1S/C9H10N2O/c12-9-6-8(10-11-9)7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)",pKaH1,2.28,25,C=0.01M,E3bg,Uncertain,Z1a,,,"pyrazole, tetrahydro-3-oxo-5-phenyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,Room,
perrin2475,CCOC(=O)c1nc(O)nc2c1N=C(O)CN2,"InChI=1S/C9H10N4O4/c1-2-17-8(15)6-5-7(13-9(16)12-6)10-3-4(14)11-5/h2-3H2,1H3,(H,11,14)(H2,10,12,13,16)",pKaH1,1.75,25,,O5,Uncertain,C36,,,"pteridine, 4-ethoxycarbonyl-7,8-dihydro-2,6-dihydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,Room,
perrin2415,CCOc1nc2c(c(C(=O)O)n1)N=C(O)CN2,"InChI=1S/C9H10N4O4/c1-2-17-9-12-6(8(15)16)5-7(13-9)10-3-4(14)11-5/h2-3H2,1H3,(H,11,14)(H,15,16)(H,10,12,13)",pKaH1,0.81,25,In aq. NaOH solutions,O6,Uncertain,C36,,,"pteridine, 4-carboxy-2-ethoxy-7,8-dihydro-6-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,Room,NaOH
perrin1837,Nc1nc(N)nc(Nc2ccccc2)n1,"InChI=1S/C9H10N6/c10-7-13-8(11)15-9(14-7)12-6-4-2-1-3-5-6/h1-5H,(H5,10,11,12,13,14,15)",pKaH1,4.65,25,C=0.07,E3bg,Approximate,D38,,,"1,3,5-Triazine, 2,4-diamino-6-phenylamino-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin396,C=CCNc1ccccc1,"InChI=1S/C9H11N/c1-2-8-10-9-6-4-3-5-7-9/h2-7,10H,1,8H2",pKaH1,4.17,25,,E3dg,Approximate,W43,,,"aniline, N-allyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4225,N[C@@H]1C[C@H]1c1ccccc1,"InChI=1S/C9H11N/c10-9-6-8(9)7-4-2-1-3-5-7/h1-5,8-9H,6,10H2/t8-,9+/m0/s1",pKaH1,8.27,25,I=0.01 to 0.10,"O1, R4",Approximate,F9,,,"cyclopropane, trans-1-amino-2-phenyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin2414,CN(C)c1nc2c(c(C(=O)O)n1)N=C(O)CN2,"InChI=1S/C9H11N5O3/c1-14(2)9-12-6(8(16)17)5-7(13-9)10-3-4(15)11-5/h3H2,1-2H3,(H,11,15)(H,16,17)(H,10,12,13)",pKaH1,7.31,25,C=0.0015,E3bg,Uncertain,C36,,,"pteridine, 4-carboxy-2-dimethylamino-7,8-dihydro-6-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,Room,
perrin849,NC1Cc2ccccc2C1O,"InChI=1S/C9H11NO/c10-8-5-6-3-1-2-4-7(6)9(8)11/h1-4,8-9,11H,5,10H2",pKaH1,8.13,25,,C1,Uncertain,P42,,,"indan, 2-amino-3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin3007,CN(C)c1cccc(C(=O)O)c1,"InChI=1S/C9H11NO2/c1-10(2)8-5-3-4-7(6-8)9(11)12/h3-6H,1-2H3,(H,11,12)",pKaH1,3.29,25,,Cat,Uncertain,C57,,,"3-Aminobenzoic acid, N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3011,CN(C)c1ccc(C(=O)O)cc1,"InChI=1S/C9H11NO2/c1-10(2)8-5-3-7(4-6-8)9(11)12/h3-6H,1-2H3,(H,11,12)",pKaH1,2.51,25,,Cat.,Uncertain,J13,,,"4-Aminobenzoic acid, N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3002,CN(C)c1ccccc1C(=O)O,"InChI=1S/C9H11NO2/c1-10(2)8-6-4-3-5-7(8)9(11)12/h3-6H,1-2H3,(H,11,12)",pKaH1,1.4,25,C=0.04,E3bh,Uncertain,E8,,,"2-Aminobenzoic acid, N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin577,CNc1ccc(C(=O)OC)cc1,"InChI=1S/C9H11NO2/c1-10-8-5-3-7(4-6-8)9(11)12-2/h3-6,10H,1-2H3",pKaH1,2.32,25,,Cat.,Uncertain,J13,,,"aniline, 4-methoxycarbonyl-N-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin576,CNc1ccccc1C(=O)OC,"InChI=1S/C9H11NO2/c1-10-8-6-4-3-5-7(8)9(11)12-2/h3-6,10H,1-2H3",pKaH1,3.53,25,,Cat.,Uncertain,C57,,,"aniline, 2-methoxycarbonyl-N-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin527,CCOC(=O)c1ccc(N)cc1,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3",pKaH1,2.8,25,C=0.01,E3dg,Uncertain,K58,, Other measurement: J13,"aniline, 4-ethoxycarbonyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4406,CCOC(=O)c1ccccc1N,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6H,2,10H2,1H3",pKaH1,2.39,25,"I=0.02, C=5x10-4M, 1% ethanol",O5,Approximate,D7,,,"aniline, 2-ethoxycarbonyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,1% ethanol
perrin_supp4481,COC(=O)c1ccc(N)cc1C,"InChI=1S/C9H11NO2/c1-6-5-7(10)3-4-8(6)9(11)12-2/h3-5H,10H2,1-2H3",pKaH1,2.73,25,"I=0.02, C=5x10-4M, 1% ethanol",O5,Approximate,D7,,,"aniline, 4-methoxycarbonyl-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,1% ethanol
perrin3270,Cc1ccc(NCC(=O)O)cc1,"InChI=1S/C9H11NO2/c1-7-2-4-8(5-3-7)10-6-9(11)12/h2-5,10H,6H2,1H3,(H,11,12)",pKaH1,1.97,25,C=4x10-4,O6,Approximate,S41,,,"phenylglycine, p-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3269,Cc1cccc(NCC(=O)O)c1,"InChI=1S/C9H11NO2/c1-7-3-2-4-8(5-7)10-6-9(11)12/h2-5,10H,6H2,1H3,(H,11,12)",pKaH1,1.89,25,C=4x10-4,O6,Approximate,S41,,,"phenylglycine, m-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
serjeant4776,NCc1cccc(CC(=O)O)c1,"InChI=1S/C9H11NO2/c10-6-8-3-1-2-7(4-8)5-9(11)12/h1-4H,5-6,10H2,(H,11,12)",pKaH1,3.83,25,,E3ag,Approximate,H49,Values in mixed solvents are also given,,"acetic acid, 2-(3-aminomethylphenyl)-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,
serjeant4777,NCc1ccc(CC(=O)O)cc1,"InChI=1S/C9H11NO2/c10-6-8-3-1-7(2-4-8)5-9(11)12/h1-4H,5-6,10H2,(H,11,12)",pKaH1,3.88,25,,E3ag,Approximate,H49,Values in mixed solvents are also given,,"acetic acid, 2-(4-aminomethylphenyl)-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,
perrin_supp7723,NC(CC(=O)O)c1ccccc1,"InChI=1S/C9H11NO2/c10-8(6-9(11)12)7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)",pKaH1,2.2,25,C=0.01M,E3bg,Approximate,A36,,,DL-β-Phenylalanine,"['OPSIN_name1', 'manual_only_one']",2,,perrin_supp,,AH,,
perrin3242,N[C@@H](Cc1ccccc1)C(=O)O,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",pKaH1,2.58,25,"I=0.05 to 0.20, C=4x10-3",E3bh,Uncertain,M51,,,Phenylalanine,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin3267,COc1cccc(NCC(=O)O)c1,"InChI=1S/C9H11NO3/c1-13-8-4-2-3-7(5-8)10-6-9(11)12/h2-5,10H,6H2,1H3,(H,11,12)",pKaH1,1.68,25,C=4x10-4,O6,Approximate,S41,,,"phenylglycine, m-methoxy-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin3268,COc1ccc(NCC(=O)O)cc1,"InChI=1S/C9H11NO3/c1-13-8-4-2-7(3-5-8)10-6-9(11)12/h2-5,10H,6H2,1H3,(H,11,12)",pKaH1,2.08,25,C=4x10-4,O6,Approximate,S41,,,"phenylglycine, p-methoxy-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,AH,,
serjeant4786,N[C@@H](Cc1ccc(O)cc1)C(=O)O,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",pKaH1,2.25,25,"I=0.1(KCl), mixed constant",O5,Uncertain,S54,,,"propanoic acid, 2-amino-3-(p-hydroxyphenyl)-","['OPSIN_name1', 'OPSIN_nickname1', 'cirpy_nickname1', 'pubchem_nickname1', 'chemaxon_name1', 'chemaxon_nickname1']",6,Tyrosine,serjeant,,AH,,
perrin3246,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1",pKaH1,2.32,25,C=0.02,E3bh,Uncertain,M51,,,"phenylalanine, 3,4-dihydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin2342,Cc1ccc2c(c1)NCCN2,"InChI=1S/C9H12N2/c1-7-2-3-8-9(6-7)11-5-4-10-8/h2-3,6,10-11H,4-5H2,1H3",pKaH1,4.97,25,"C=0.015 to 0.05, as dihydrochloride","E3bg, R4",Approximate,C13,,,"quinoxaline, 1,2,3,4-tetrahydro-6-methyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
perrin2341,COc1ccc2c(c1)NCCN2,"InChI=1S/C9H12N2O/c1-12-7-2-3-8-9(6-7)11-5-4-10-8/h2-3,6,10-11H,4-5H2,1H3",pKaH1,5.26,25,"C=0.015 to 0.05, as dihydrochloride","E3bg, R4",Approximate,C13,,,"quinoxaline, 1,2,3,4-tetrahydro-6-methoxy-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
perrin672,CC(O)(C(=N)N)c1ccccc1,"InChI=1S/C9H12N2O/c1-9(12,8(10)11)7-5-3-2-4-6-7/h2-6,12H,1H3,(H3,10,11)",pKaH1,10.96,25,"I=0.1, “mixed” constant","E3bg, R3h",Approximate,G41,,,"benzene, (1-amidino-1-hydroxy)ethyl-",['manual_no_smiles'],1,,perrin,,AH,,
perrin39,NCCNC(=O)c1ccccc1,"InChI=1S/C9H12N2O/c10-6-7-11-9(12)8-4-2-1-3-5-8/h1-5H,6-7,10H2,(H,11,12)",pKaH1,9.13,25,C=0.01,E3dg,Approximate,H4,,,"ethane, 1-amino-2-benzamido-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin3255,NC(=O)[C@@H](N)Cc1ccccc1,"InChI=1S/C9H12N2O/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H2,11,12)/t8-/m0/s1",pKaH1,7.22,25,"I=0.05 to 0.20, C=0.004","E3bg, R4",Approximate,A60,,,Phenylalanine amide,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin3788,N=C(N)OCCc1ccccc1,"InChI=1S/C9H12N2O/c10-9(11)12-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H3,10,11)",pKaH1,10.03,25,κ=0.3,C1,Approximate,B24,,,"urea, O-phenethyl-",['manual_no_smiles'],1,,perrin,,AH,,
perrin_supp4860,CN(C)Cc1ccc([N+](=O)[O-])cc1,"InChI=1S/C9H12N2O2/c1-10(2)7-8-3-5-9(6-4-8)11(12)13/h3-6H,7H2,1-2H3",pKaH1,8.14,25,"I=0.2(NaCl) ""mixed"" constant",E3bg,Approximate,R22a,,,"benzylamine, N,N-dimethyl-4-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4859,CN(C)Cc1cccc([N+](=O)[O-])c1,"InChI=1S/C9H12N2O2/c1-10(2)7-8-4-3-5-9(6-8)11(12)13/h3-6H,7H2,1-2H3",pKaH1,8.2,25,"I=0.2(NaCl), ""mixed"" constant",E3bg,Approximate,R22a,,,"benzylamine, N,N-dimethyl-3-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp8217,CCOC(=O)N(N)c1ccccc1,"InChI=1S/C9H12N2O2/c1-2-13-9(12)11(10)8-6-4-3-5-7-8/h3-7H,2,10H2,1H3",pKaH1,4.66,25,C=0.001M,E3dg,Approximate,S55,,,"hydrazine, (2-ethoxycarbonyl)phenyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp8219,CCOC(=O)c1ccc(NN)cc1,"InChI=1S/C9H12N2O2/c1-2-13-9(12)7-3-5-8(11-10)6-4-7/h3-6,11H,2,10H2,1H3",pKaH1,4.65,25,Extrapolation from dioxan/water mixtures,E3dg,Approximate,S55,,,"hydrazine, (4-ethoxycarbonyl)phenyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,from dioxan/water
perrin_supp8218,CCOC(=O)c1cccc(NN)c1,"InChI=1S/C9H12N2O2/c1-2-13-9(12)7-4-3-5-8(6-7)11-10/h3-6,11H,2,10H2,1H3",pKaH1,4.81,25,C=0.001M,E3dg,Approximate,S55,,,"hydrazine, (3-ethoxycarbonyl)phenyl-",['manual_no_smiles'],1,,perrin_supp,,AH,,
perrin_supp4471,CC(C)Nc1ccc([N+](=O)[O-])cc1,"InChI=1S/C9H12N2O2/c1-7(2)10-8-3-5-9(6-4-8)11(12)13/h3-7,10H,1-2H3",pKaH1,1.32,25,,O6,Approximate,E1,,,"aniline, N-isopropyl-4-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4470,CC(C)Nc1ccccc1[N+](=O)[O-],"InChI=1S/C9H12N2O2/c1-7(2)10-8-5-3-4-6-9(8)11(12)13/h3-7,10H,1-2H3",pKaH1,0.09,25,,O6,Approximate,E1,,,"aniline, N-isopropyl-2-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin3313,NC(=O)[C@@H](N)Cc1ccc(O)cc1,"InChI=1S/C9H12N2O2/c10-8(9(11)13)5-6-1-3-7(12)4-2-6/h1-4,8,12H,5,10H2,(H2,11,13)/t8-/m0/s1",pKaH1,7.48,25,"I=0.16, ""mixed"" constants",E3bg,Approximate,M21,,,Tyrosine amide,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
perrin_supp4453,CC(C)Nc1cc(O)ccc1[N+](=O)[O-],"InChI=1S/C9H12N2O3/c1-6(2)10-8-5-7(12)3-4-9(8)11(13)14/h3-6,10,12H,1-2H3",pKaH1,-0.24,25,,O6,Approximate,E1,,,"aniline, 5-hydroxy-N-isopropyl-2-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin97,N#CCCN(CCC#N)CCC#N,"InChI=1S/C9H12N4/c10-4-1-7-13(8-2-5-11)9-3-6-12/h1-3,7-9H2",pKaH1,1.1,25,,O6,Uncertain,S75,,,"ethane, 1-cyano-2-(bis-2-cyanoethyl)amino-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin1582,CCOc1nc(NCC(=O)O)c(N)c(C(=O)O)n1,"InChI=1S/C9H12N4O5/c1-2-18-9-12-6(8(16)17)5(10)7(13-9)11-3-4(14)15/h2-3,10H2,1H3,(H,14,15)(H,16,17)(H,11,12,13)",pKaH1,3.6,25,C=0.002,E3bg,Uncertain,C36,,,"pyrimidine, 5-amino-4-carboxy-6-carboxymethylamino-2-ethoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,Room,
perrin_supp4858,CN(C)Cc1ccccc1,"InChI=1S/C9H13N/c1-10(2)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3",pKaH1,9.03,25,"I=0.2(NaCl), ""mixed"" constant",E3bg,Approximate,R22a,,,"benzylamine, N,N-dimethyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4,,perrin_supp,,AH,,
perrin776,CNCCc1ccccc1,"InChI=1S/C9H13N/c1-10-8-7-9-5-3-2-4-6-9/h2-6,10H,7-8H2,1H3",pKaH1,10.08,25,C=0.02,E3dh,Approximate,C9,,,"benzene, (2-methylamino)ethyl-","['chemaxon_name1', 'manual_only_one']",2,,perrin,,AH,,
perrin805,CCNCc1ccccc1,"InChI=1S/C9H13N/c1-2-10-8-9-6-4-3-5-7-9/h3-7,10H,2,8H2,1H3",pKaH1,9.64,25,C=0.02,E3dh,Approximate,C9,,,"benzylamine, N-ethyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin608,CCCc1ccccc1N,"InChI=1S/C9H13N/c1-2-5-8-6-3-4-7-9(8)10/h3-4,6-7H,2,5,10H2,1H3",pKaH1,4.36,25,,,,K37,,,"aniline, 2-n-propyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin607,CCCNc1ccccc1,"InChI=1S/C9H13N/c1-2-8-10-9-6-4-3-5-7-9/h3-7,10H,2,8H2,1H3",pKaH1,4.79,25,"I=0.002, extrapolation from water, ethanol mixtures",,Approximate,W43,,,"aniline, N-n-propyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,AH,,
perrin_supp4421,CCNc1cccc(C)c1,"InChI=1S/C9H13N/c1-3-10-9-6-4-5-8(2)7-9/h4-7,10H,3H2,1-2H3",pKaH1,5.25,25,I=0.004,E3bg,Approximate,A56,,,"aniline, N-ethyl-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4422,CCNc1ccc(C)cc1,"InChI=1S/C9H13N/c1-3-10-9-6-4-8(2)5-7-9/h4-7,10H,3H2,1-2H3",pKaH1,5.57,25,I=0.004,E3bg,Approximate,A56,,,"aniline, N-ethyl-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4420,CCNc1ccccc1C,"InChI=1S/C9H13N/c1-3-10-9-7-5-4-6-8(9)2/h4-7,10H,3H2,1-2H3",pKaH1,4.96,25,I=0.004,E3bg,Approximate,A56,,,"aniline, N-ethyl-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin628,Cc1cc(C)c(N)c(C)c1,"InChI=1S/C9H13N/c1-6-4-7(2)9(10)8(3)5-6/h4-5H,10H2,1-3H3",pKaH1,4.38,25,I=0.05,O5,Approximate,B37,,,"aniline, 2,4,6-trimethyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
perrin565,CC(C)c1cccc(N)c1,"InChI=1S/C9H13N/c1-7(2)8-4-3-5-9(10)6-8/h3-7H,10H2,1-2H3",pKaH1,4.67,25,"C=0.001, I=0.02",O5,Approximate,B142,,,"aniline, 3-isopropyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin564,CC(C)c1ccccc1N,"InChI=1S/C9H13N/c1-7(2)8-5-3-4-6-9(8)10/h3-7H,10H2,1-2H3",pKaH1,4.42,25,I=0.003 to 0.005,E3dg,Approximate,W22,,,"aniline, 2-isopropyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin_supp4626,Cc1ccc(C(C)N)cc1,"InChI=1S/C9H13N/c1-7-3-5-9(6-4-7)8(2)10/h3-6,8H,10H2,1-2H3",pKaH1,9.45,25,"C=0.001M, as hydrochloride pH at half-neutralisation",E3bg,Uncertain,D10,,,"benzene, 1-(1-aminoethyl)-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin_supp4625,Cc1cccc(C(C)N)c1,"InChI=1S/C9H13N/c1-7-4-3-5-9(6-7)8(2)10/h3-6,8H,10H2,1-2H3",pKaH1,9.41,25,"C=0.001M, as hydrochloride pH at half-neutralisation",E3bg,Uncertain,D10,,,"benzene, 1-(1-aminoethyl)-3-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin_supp,,AH,,
perrin627,CNc1c(C)cccc1C,"InChI=1S/C9H13N/c1-7-5-4-6-8(2)9(7)10-3/h4-6,10H,1-3H3",pKaH1,6.12,25,C=0.001,E3dg,Approximate,G21,,,"aniline, N,2,6-trimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,AH,,
perrin703,CC(N)Cc1ccccc1,"InChI=1S/C9H13N/c1-8(10)7-9-5-3-2-4-6-9/h2-6,8H,7,10H2,1H3",pKaH1,9.77,25,C=0.0006 to 0.002,E3dg,Approximate,L14,,,"benzene, (2-amino)propyl-",['manual_inconsistent'],1,,perrin,,AH,,
perrin563,CC(C)Nc1ccccc1,"InChI=1S/C9H13N/c1-8(2)10-9-6-4-3-5-7-9/h3-8,10H,1-2H3",pKaH1,5.77,25,"C=0.001, extrapolation from water, ethanol mixtures",E3dg,Approximate,G21,,,"aniline, N-isopropyl-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,AH,,
